STATEFP,COUNTYFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION,COUNTY
21,21,2017,dist_MAT,5.25,Kentucky,KY,Boyle County
21,23,2017,dist_MAT,6.25,Kentucky,KY,Bracken County
21,25,2017,dist_MAT,28.5,Kentucky,KY,Breathitt County
21,27,2017,dist_MAT,27.5,Kentucky,KY,Breckinridge County
21,29,2017,dist_MAT,11.6,Kentucky,KY,Bullitt County
21,31,2017,dist_MAT,16,Kentucky,KY,Butler County
21,33,2017,dist_MAT,30.5,Kentucky,KY,Caldwell County
21,35,2017,dist_MAT,30,Kentucky,KY,Calloway County
21,37,2017,dist_MAT,4.9,Kentucky,KY,Campbell County
21,39,2017,dist_MAT,16,Kentucky,KY,Carlisle County
21,41,2017,dist_MAT,18,Kentucky,KY,Carroll County
21,43,2017,dist_MAT,6,Kentucky,KY,Carter County
21,45,2017,dist_MAT,20.33,Kentucky,KY,Casey County
21,47,2017,dist_MAT,11.89,Kentucky,KY,Christian County
21,49,2017,dist_MAT,0,Kentucky,KY,Clark County
21,51,2017,dist_MAT,18.17,Kentucky,KY,Clay County
21,53,2017,dist_MAT,27,Kentucky,KY,Clinton County
21,55,2017,dist_MAT,31.33,Kentucky,KY,Crittenden County
21,57,2017,dist_MAT,23,Kentucky,KY,Cumberland County
21,59,2017,dist_MAT,13.71,Kentucky,KY,Daviess County
21,61,2017,dist_MAT,17.8,Kentucky,KY,Edmonson County
21,63,2017,dist_MAT,1,Kentucky,KY,Elliott County
21,65,2017,dist_MAT,19.5,Kentucky,KY,Estill County
21,67,2017,dist_MAT,2.4,Kentucky,KY,Fayette County
21,69,2017,dist_MAT,4.25,Kentucky,KY,Fleming County
21,71,2017,dist_MAT,8.84,Kentucky,KY,Floyd County
21,73,2017,dist_MAT,2,Kentucky,KY,Franklin County
21,75,2017,dist_MAT,33,Kentucky,KY,Fulton County
21,77,2017,dist_MAT,23.67,Kentucky,KY,Gallatin County
21,79,2017,dist_MAT,12,Kentucky,KY,Garrard County
21,81,2017,dist_MAT,17.4,Kentucky,KY,Grant County
21,83,2017,dist_MAT,17.64,Kentucky,KY,Graves County
21,85,2017,dist_MAT,26.83,Kentucky,KY,Grayson County
21,87,2017,dist_MAT,20.33,Kentucky,KY,Green County
21,89,2017,dist_MAT,2.71,Kentucky,KY,Greenup County
21,91,2017,dist_MAT,15.5,Kentucky,KY,Hancock County
21,93,2017,dist_MAT,11.42,Kentucky,KY,Hardin County
21,95,2017,dist_MAT,11.46,Kentucky,KY,Harlan County
21,97,2017,dist_MAT,12,Kentucky,KY,Harrison County
21,99,2017,dist_MAT,25.29,Kentucky,KY,Hart County
21,101,2017,dist_MAT,11.6,Kentucky,KY,Henderson County
21,103,2017,dist_MAT,19.55,Kentucky,KY,Henry County
21,105,2017,dist_MAT,24,Kentucky,KY,Hickman County
21,107,2017,dist_MAT,27,Kentucky,KY,Hopkins County
21,109,2017,dist_MAT,8,Kentucky,KY,Jackson County
21,111,2017,dist_MAT,3.03,Kentucky,KY,Jefferson County
21,113,2017,dist_MAT,12.67,Kentucky,KY,Jessamine County
21,115,2017,dist_MAT,5,Kentucky,KY,Johnson County
21,117,2017,dist_MAT,3.5,Kentucky,KY,Kenton County
21,119,2017,dist_MAT,20.17,Kentucky,KY,Knott County
21,121,2017,dist_MAT,6.07,Kentucky,KY,Knox County
21,123,2017,dist_MAT,15,Kentucky,KY,Larue County
21,125,2017,dist_MAT,5.67,Kentucky,KY,Laurel County
21,127,2017,dist_MAT,6.86,Kentucky,KY,Lawrence County
21,129,2017,dist_MAT,20.5,Kentucky,KY,Lee County
21,131,2017,dist_MAT,23.56,Kentucky,KY,Leslie County
21,133,2017,dist_MAT,11.92,Kentucky,KY,Letcher County
21,135,2017,dist_MAT,7.4,Kentucky,KY,Lewis County
21,137,2017,dist_MAT,16.33,Kentucky,KY,Lincoln County
21,139,2017,dist_MAT,18.29,Kentucky,KY,Livingston County
21,141,2017,dist_MAT,19.6,Kentucky,KY,Logan County
21,143,2017,dist_MAT,26,Kentucky,KY,Lyon County
21,145,2017,dist_MAT,3.75,Kentucky,KY,McCracken County
21,147,2017,dist_MAT,21.14,Kentucky,KY,McCreary County
21,149,2017,dist_MAT,26.83,Kentucky,KY,McLean County
21,151,2017,dist_MAT,20.6,Kentucky,KY,Madison County
21,153,2017,dist_MAT,15.33,Kentucky,KY,Magoffin County
21,155,2017,dist_MAT,19.25,Kentucky,KY,Marion County
21,157,2017,dist_MAT,17.25,Kentucky,KY,Marshall County
21,159,2017,dist_MAT,5.14,Kentucky,KY,Martin County
21,161,2017,dist_MAT,6.25,Kentucky,KY,Mason County
21,163,2017,dist_MAT,18.43,Kentucky,KY,Meade County
21,165,2017,dist_MAT,4.5,Kentucky,KY,Menifee County
21,167,2017,dist_MAT,11,Kentucky,KY,Mercer County
21,169,2017,dist_MAT,23,Kentucky,KY,Metcalfe County
21,171,2017,dist_MAT,17.8,Kentucky,KY,Monroe County
21,173,2017,dist_MAT,5.67,Kentucky,KY,Montgomery County
21,175,2017,dist_MAT,7,Kentucky,KY,Morgan County
21,177,2017,dist_MAT,30.15,Kentucky,KY,Muhlenberg County
21,179,2017,dist_MAT,13.89,Kentucky,KY,Nelson County
21,181,2017,dist_MAT,12.5,Kentucky,KY,Nicholas County
21,183,2017,dist_MAT,29.17,Kentucky,KY,Ohio County
21,185,2017,dist_MAT,13.33,Kentucky,KY,Oldham County
21,187,2017,dist_MAT,20.67,Kentucky,KY,Owen County
21,189,2017,dist_MAT,20,Kentucky,KY,Owsley County
21,191,2017,dist_MAT,6.33,Kentucky,KY,Pendleton County
21,193,2017,dist_MAT,23.67,Kentucky,KY,Perry County
21,195,2017,dist_MAT,8.67,Kentucky,KY,Pike County
21,197,2017,dist_MAT,12,Kentucky,KY,Powell County
21,199,2017,dist_MAT,10.62,Kentucky,KY,Pulaski County
21,201,2017,dist_MAT,9,Kentucky,KY,Robertson County
21,203,2017,dist_MAT,16.5,Kentucky,KY,Rockcastle County
21,205,2017,dist_MAT,2,Kentucky,KY,Rowan County
21,207,2017,dist_MAT,15,Kentucky,KY,Russell County
21,209,2017,dist_MAT,6,Kentucky,KY,Scott County
21,211,2017,dist_MAT,14.8,Kentucky,KY,Shelby County
21,213,2017,dist_MAT,0,Kentucky,KY,Simpson County
21,215,2017,dist_MAT,15.5,Kentucky,KY,Spencer County
21,217,2017,dist_MAT,17.67,Kentucky,KY,Taylor County
21,219,2017,dist_MAT,18.6,Kentucky,KY,Todd County
21,221,2017,dist_MAT,21,Kentucky,KY,Trigg County
21,223,2017,dist_MAT,11.5,Kentucky,KY,Trimble County
21,225,2017,dist_MAT,27.75,Kentucky,KY,Union County
21,227,2017,dist_MAT,9.44,Kentucky,KY,Warren County
21,229,2017,dist_MAT,4.67,Kentucky,KY,Washington County
21,231,2017,dist_MAT,27,Kentucky,KY,Wayne County
21,233,2017,dist_MAT,33.33,Kentucky,KY,Webster County
21,235,2017,dist_MAT,9.4,Kentucky,KY,Whitley County
21,237,2017,dist_MAT,13.5,Kentucky,KY,Wolfe County
21,239,2017,dist_MAT,11,Kentucky,KY,Woodford County
22,1,2017,dist_MAT,21.3,Louisiana,LA,Acadia Parish
22,3,2017,dist_MAT,22.89,Louisiana,LA,Allen Parish
22,5,2017,dist_MAT,15.86,Louisiana,LA,Ascension Parish
22,7,2017,dist_MAT,27,Louisiana,LA,Assumption Parish
22,9,2017,dist_MAT,18.08,Louisiana,LA,Avoyelles Parish
22,11,2017,dist_MAT,14.33,Louisiana,LA,Beauregard Parish
22,13,2017,dist_MAT,32.33,Louisiana,LA,Bienville Parish
22,15,2017,dist_MAT,8.62,Louisiana,LA,Bossier Parish
22,17,2017,dist_MAT,12.17,Louisiana,LA,Caddo Parish
22,19,2017,dist_MAT,10.86,Louisiana,LA,Calcasieu Parish
22,21,2017,dist_MAT,24,Louisiana,LA,Caldwell Parish
22,23,2017,dist_MAT,20.25,Louisiana,LA,Cameron Parish
22,25,2017,dist_MAT,37.6,Louisiana,LA,Catahoula Parish
22,27,2017,dist_MAT,44,Louisiana,LA,Claiborne Parish
22,29,2017,dist_MAT,41.67,Louisiana,LA,Concordia Parish
22,31,2017,dist_MAT,23.12,Louisiana,LA,De Soto Parish
22,33,2017,dist_MAT,4.48,Louisiana,LA,East Baton Rouge Parish
22,35,2017,dist_MAT,34,Louisiana,LA,East Carroll Parish
22,37,2017,dist_MAT,27.67,Louisiana,LA,East Feliciana Parish
22,39,2017,dist_MAT,18.12,Louisiana,LA,Evangeline Parish
22,41,2017,dist_MAT,25.2,Louisiana,LA,Franklin Parish
22,43,2017,dist_MAT,21.67,Louisiana,LA,Grant Parish
22,45,2017,dist_MAT,20.4,Louisiana,LA,Iberia Parish
22,47,2017,dist_MAT,14.88,Louisiana,LA,Iberville Parish
22,49,2017,dist_MAT,26.25,Louisiana,LA,Jackson Parish
22,51,2017,dist_MAT,5.06,Louisiana,LA,Jefferson Parish
22,53,2017,dist_MAT,25.29,Louisiana,LA,Jefferson Davis Parish
22,55,2017,dist_MAT,4,Louisiana,LA,Lafayette Parish
22,57,2017,dist_MAT,17.44,Louisiana,LA,Lafourche Parish
22,59,2017,dist_MAT,30.8,Louisiana,LA,LaSalle Parish
22,61,2017,dist_MAT,28,Louisiana,LA,Lincoln Parish
22,63,2017,dist_MAT,13.89,Louisiana,LA,Livingston Parish
22,65,2017,dist_MAT,13.5,Louisiana,LA,Madison Parish
22,67,2017,dist_MAT,22.8,Louisiana,LA,Morehouse Parish
22,69,2017,dist_MAT,41.64,Louisiana,LA,Natchitoches Parish
22,71,2017,dist_MAT,2.05,Louisiana,LA,Orleans Parish
22,73,2017,dist_MAT,5.33,Louisiana,LA,Ouachita Parish
22,75,2017,dist_MAT,35.62,Louisiana,LA,Plaquemines Parish
22,77,2017,dist_MAT,25.36,Louisiana,LA,Pointe Coupee Parish
22,79,2017,dist_MAT,10.89,Louisiana,LA,Rapides Parish
22,81,2017,dist_MAT,29,Louisiana,LA,Red River Parish
22,83,2017,dist_MAT,9.2,Louisiana,LA,Richland Parish
22,85,2017,dist_MAT,37.62,Louisiana,LA,Sabine Parish
22,87,2017,dist_MAT,8.2,Louisiana,LA,St. Bernard Parish
22,89,2017,dist_MAT,12.33,Louisiana,LA,St. Charles Parish
22,91,2017,dist_MAT,24.5,Louisiana,LA,St. Helena Parish
22,93,2017,dist_MAT,20.57,Louisiana,LA,St. James Parish
22,95,2017,dist_MAT,9.4,Louisiana,LA,St. John the Baptist Parish
22,97,2017,dist_MAT,15.54,Louisiana,LA,St. Landry Parish
22,99,2017,dist_MAT,6,Louisiana,LA,St. Martin Parish
22,101,2017,dist_MAT,33.43,Louisiana,LA,St. Mary Parish
22,103,2017,dist_MAT,7.13,Louisiana,LA,St. Tammany Parish
22,105,2017,dist_MAT,10.27,Louisiana,LA,Tangipahoa Parish
22,107,2017,dist_MAT,34.67,Louisiana,LA,Tensas Parish
22,109,2017,dist_MAT,13.58,Louisiana,LA,Terrebonne Parish
22,111,2017,dist_MAT,32,Louisiana,LA,Union Parish
22,113,2017,dist_MAT,20.71,Louisiana,LA,Vermilion Parish
22,115,2017,dist_MAT,23,Louisiana,LA,Vernon Parish
22,117,2017,dist_MAT,29,Louisiana,LA,Washington Parish
22,119,2017,dist_MAT,24.5,Louisiana,LA,Webster Parish
22,121,2017,dist_MAT,11.25,Louisiana,LA,West Baton Rouge Parish
22,123,2017,dist_MAT,31.75,Louisiana,LA,West Carroll Parish
22,125,2017,dist_MAT,38.75,Louisiana,LA,West Feliciana Parish
22,127,2017,dist_MAT,36,Louisiana,LA,Winn Parish
23,1,2017,dist_MAT,8.07,Maine,ME,Androscoggin County
23,3,2017,dist_MAT,23.18,Maine,ME,Aroostook County
23,5,2017,dist_MAT,8.34,Maine,ME,Cumberland County
23,7,2017,dist_MAT,25.24,Maine,ME,Franklin County
23,9,2017,dist_MAT,11.12,Maine,ME,Hancock County
23,11,2017,dist_MAT,6.54,Maine,ME,Kennebec County
23,13,2017,dist_MAT,8.84,Maine,ME,Knox County
23,15,2017,dist_MAT,9.54,Maine,ME,Lincoln County
23,17,2017,dist_MAT,16.12,Maine,ME,Oxford County
23,19,2017,dist_MAT,17.02,Maine,ME,Penobscot County
23,21,2017,dist_MAT,16,Maine,ME,Piscataquis County
23,23,2017,dist_MAT,9.75,Maine,ME,Sagadahoc County
23,25,2017,dist_MAT,18.44,Maine,ME,Somerset County
23,27,2017,dist_MAT,11.61,Maine,ME,Waldo County
23,29,2017,dist_MAT,12.53,Maine,ME,Washington County
23,31,2017,dist_MAT,6.44,Maine,ME,York County
24,1,2017,dist_MAT,10.33,Maryland,MD,Allegany County
24,3,2017,dist_MAT,4.47,Maryland,MD,Anne Arundel County
24,5,2017,dist_MAT,3.34,Maryland,MD,Baltimore County
24,9,2017,dist_MAT,8,Maryland,MD,Calvert County
24,11,2017,dist_MAT,8.22,Maryland,MD,Caroline County
24,13,2017,dist_MAT,5.8,Maryland,MD,Carroll County
24,15,2017,dist_MAT,3.88,Maryland,MD,Cecil County
24,17,2017,dist_MAT,5.33,Maryland,MD,Charles County
24,19,2017,dist_MAT,8.19,Maryland,MD,Dorchester County
24,21,2017,dist_MAT,5.04,Maryland,MD,Frederick County
24,23,2017,dist_MAT,13.33,Maryland,MD,Garrett County
24,25,2017,dist_MAT,3.4,Maryland,MD,Harford County
24,27,2017,dist_MAT,3.25,Maryland,MD,Howard County
24,29,2017,dist_MAT,7.33,Maryland,MD,Kent County
24,31,2017,dist_MAT,2.91,Maryland,MD,Montgomery County
24,33,2017,dist_MAT,3.51,Maryland,MD,Prince George's County
24,35,2017,dist_MAT,10.82,Maryland,MD,Queen Anne's County
24,37,2017,dist_MAT,7.36,Maryland,MD,St. Mary's County
24,39,2017,dist_MAT,5.8,Maryland,MD,Somerset County
24,41,2017,dist_MAT,8.87,Maryland,MD,Talbot County
24,43,2017,dist_MAT,5.71,Maryland,MD,Washington County
24,45,2017,dist_MAT,6.38,Maryland,MD,Wicomico County
24,47,2017,dist_MAT,8.4,Maryland,MD,Worcester County
24,510,2017,dist_MAT,0.33,Maryland,MD,Baltimore city
25,1,2017,dist_MAT,3.42,Massachusetts,MA,Barnstable County
25,3,2017,dist_MAT,6.67,Massachusetts,MA,Berkshire County
25,5,2017,dist_MAT,2.97,Massachusetts,MA,Bristol County
25,7,2017,dist_MAT,11.83,Massachusetts,MA,Dukes County
25,9,2017,dist_MAT,3.33,Massachusetts,MA,Essex County
25,11,2017,dist_MAT,7.46,Massachusetts,MA,Franklin County
25,13,2017,dist_MAT,3.15,Massachusetts,MA,Hampden County
25,15,2017,dist_MAT,4.08,Massachusetts,MA,Hampshire County
25,17,2017,dist_MAT,2.69,Massachusetts,MA,Middlesex County
25,19,2017,dist_MAT,28.67,Massachusetts,MA,Nantucket County
25,21,2017,dist_MAT,2.88,Massachusetts,MA,Norfolk County
25,23,2017,dist_MAT,4.88,Massachusetts,MA,Plymouth County
25,25,2017,dist_MAT,0.33,Massachusetts,MA,Suffolk County
25,27,2017,dist_MAT,4.24,Massachusetts,MA,Worcester County
26,1,2017,dist_MAT,58.56,Michigan,MI,Alcona County
26,3,2017,dist_MAT,35.8,Michigan,MI,Alger County
26,5,2017,dist_MAT,13.07,Michigan,MI,Allegan County
26,7,2017,dist_MAT,52,Michigan,MI,Alpena County
26,9,2017,dist_MAT,20.1,Michigan,MI,Antrim County
26,11,2017,dist_MAT,26,Michigan,MI,Arenac County
26,13,2017,dist_MAT,36.6,Michigan,MI,Baraga County
26,15,2017,dist_MAT,12.62,Michigan,MI,Barry County
26,17,2017,dist_MAT,7.9,Michigan,MI,Bay County
26,19,2017,dist_MAT,6.29,Michigan,MI,Benzie County
26,21,2017,dist_MAT,10.48,Michigan,MI,Berrien County
26,23,2017,dist_MAT,24.67,Michigan,MI,Branch County
26,25,2017,dist_MAT,9.25,Michigan,MI,Calhoun County
26,27,2017,dist_MAT,11.57,Michigan,MI,Cass County
26,29,2017,dist_MAT,15.67,Michigan,MI,Charlevoix County
26,31,2017,dist_MAT,20.5,Michigan,MI,Cheboygan County
26,33,2017,dist_MAT,23.4,Michigan,MI,Chippewa County
26,35,2017,dist_MAT,18.6,Michigan,MI,Clare County
26,37,2017,dist_MAT,14.67,Michigan,MI,Clinton County
26,39,2017,dist_MAT,16.5,Michigan,MI,Crawford County
26,41,2017,dist_MAT,14.6,Michigan,MI,Delta County
26,43,2017,dist_MAT,31.18,Michigan,MI,Dickinson County
26,45,2017,dist_MAT,14.27,Michigan,MI,Eaton County
26,47,2017,dist_MAT,22.4,Michigan,MI,Emmet County
26,49,2017,dist_MAT,6.11,Michigan,MI,Genesee County
26,51,2017,dist_MAT,7.33,Michigan,MI,Gladwin County
26,53,2017,dist_MAT,42.33,Michigan,MI,Gogebic County
26,55,2017,dist_MAT,9.86,Michigan,MI,Grand Traverse County
26,57,2017,dist_MAT,19.62,Michigan,MI,Gratiot County
26,59,2017,dist_MAT,17.46,Michigan,MI,Hillsdale County
26,61,2017,dist_MAT,58.82,Michigan,MI,Houghton County
26,63,2017,dist_MAT,30.36,Michigan,MI,Huron County
26,65,2017,dist_MAT,6.74,Michigan,MI,Ingham County
26,67,2017,dist_MAT,24.92,Michigan,MI,Ionia County
26,69,2017,dist_MAT,43.5,Michigan,MI,Iosco County
26,71,2017,dist_MAT,37.5,Michigan,MI,Iron County
26,73,2017,dist_MAT,7.5,Michigan,MI,Isabella County
26,75,2017,dist_MAT,8.39,Michigan,MI,Jackson County
26,77,2017,dist_MAT,4.94,Michigan,MI,Kalamazoo County
26,79,2017,dist_MAT,24.25,Michigan,MI,Kalkaska County
26,81,2017,dist_MAT,6.18,Michigan,MI,Kent County
26,83,2017,dist_MAT,65.25,Michigan,MI,Keweenaw County
26,85,2017,dist_MAT,27.2,Michigan,MI,Lake County
26,87,2017,dist_MAT,9.27,Michigan,MI,Lapeer County
26,89,2017,dist_MAT,17.22,Michigan,MI,Leelanau County
26,91,2017,dist_MAT,14.78,Michigan,MI,Lenawee County
26,93,2017,dist_MAT,8,Michigan,MI,Livingston County
26,95,2017,dist_MAT,44,Michigan,MI,Luce County
26,97,2017,dist_MAT,37.9,Michigan,MI,Mackinac County
26,99,2017,dist_MAT,3.14,Michigan,MI,Macomb County
26,101,2017,dist_MAT,8.7,Michigan,MI,Manistee County
26,103,2017,dist_MAT,14.33,Michigan,MI,Marquette County
26,105,2017,dist_MAT,17.57,Michigan,MI,Mason County
26,107,2017,dist_MAT,27.44,Michigan,MI,Mecosta County
26,109,2017,dist_MAT,25.92,Michigan,MI,Menominee County
26,111,2017,dist_MAT,7.5,Michigan,MI,Midland County
26,113,2017,dist_MAT,33.25,Michigan,MI,Missaukee County
26,115,2017,dist_MAT,7.81,Michigan,MI,Monroe County
26,117,2017,dist_MAT,24.19,Michigan,MI,Montcalm County
26,119,2017,dist_MAT,27.33,Michigan,MI,Montmorency County
26,121,2017,dist_MAT,8.31,Michigan,MI,Muskegon County
26,123,2017,dist_MAT,26.33,Michigan,MI,Newaygo County
26,125,2017,dist_MAT,3.09,Michigan,MI,Oakland County
26,127,2017,dist_MAT,28.25,Michigan,MI,Oceana County
26,129,2017,dist_MAT,27.25,Michigan,MI,Ogemaw County
26,131,2017,dist_MAT,63.33,Michigan,MI,Ontonagon County
26,133,2017,dist_MAT,34.14,Michigan,MI,Osceola County
26,135,2017,dist_MAT,34.75,Michigan,MI,Oscoda County
26,137,2017,dist_MAT,7.67,Michigan,MI,Otsego County
26,139,2017,dist_MAT,6.64,Michigan,MI,Ottawa County
26,141,2017,dist_MAT,44.67,Michigan,MI,Presque Isle County
26,143,2017,dist_MAT,23.5,Michigan,MI,Roscommon County
26,145,2017,dist_MAT,6.95,Michigan,MI,Saginaw County
26,147,2017,dist_MAT,7.29,Michigan,MI,St. Clair County
26,149,2017,dist_MAT,20.6,Michigan,MI,St. Joseph County
26,151,2017,dist_MAT,26.75,Michigan,MI,Sanilac County
26,153,2017,dist_MAT,51.4,Michigan,MI,Schoolcraft County
26,155,2017,dist_MAT,7.5,Michigan,MI,Shiawassee County
26,157,2017,dist_MAT,9.21,Michigan,MI,Tuscola County
26,159,2017,dist_MAT,16.31,Michigan,MI,Van Buren County
26,161,2017,dist_MAT,6.6,Michigan,MI,Washtenaw County
26,163,2017,dist_MAT,2.29,Michigan,MI,Wayne County
26,165,2017,dist_MAT,25.17,Michigan,MI,Wexford County
27,1,2017,dist_MAT,35.5,Minnesota,MN,Aitkin County
27,3,2017,dist_MAT,4.58,Minnesota,MN,Anoka County
27,5,2017,dist_MAT,10.42,Minnesota,MN,Becker County
27,7,2017,dist_MAT,21.62,Minnesota,MN,Beltrami County
27,9,2017,dist_MAT,8,Minnesota,MN,Benton County
27,11,2017,dist_MAT,46.86,Minnesota,MN,Big Stone County
27,13,2017,dist_MAT,11.64,Minnesota,MN,Blue Earth County
27,15,2017,dist_MAT,14.4,Minnesota,MN,Brown County
27,17,2017,dist_MAT,10.55,Minnesota,MN,Carlton County
27,19,2017,dist_MAT,8.08,Minnesota,MN,Carver County
27,21,2017,dist_MAT,18.08,Minnesota,MN,Cass County
27,23,2017,dist_MAT,17.8,Minnesota,MN,Chippewa County
27,25,2017,dist_MAT,7.8,Minnesota,MN,Chisago County
27,27,2017,dist_MAT,12.55,Minnesota,MN,Clay County
27,29,2017,dist_MAT,23,Minnesota,MN,Clearwater County
27,31,2017,dist_MAT,81.33,Minnesota,MN,Cook County
27,33,2017,dist_MAT,37.17,Minnesota,MN,Cottonwood County
27,35,2017,dist_MAT,15.07,Minnesota,MN,Crow Wing County
27,37,2017,dist_MAT,6.32,Minnesota,MN,Dakota County
27,39,2017,dist_MAT,13.17,Minnesota,MN,Dodge County
27,41,2017,dist_MAT,59.6,Minnesota,MN,Douglas County
27,43,2017,dist_MAT,23.36,Minnesota,MN,Faribault County
27,45,2017,dist_MAT,25.75,Minnesota,MN,Fillmore County
27,47,2017,dist_MAT,9,Minnesota,MN,Freeborn County
27,49,2017,dist_MAT,20.5,Minnesota,MN,Goodhue County
27,51,2017,dist_MAT,69.57,Minnesota,MN,Grant County
27,53,2017,dist_MAT,2.12,Minnesota,MN,Hennepin County
27,55,2017,dist_MAT,18,Minnesota,MN,Houston County
27,57,2017,dist_MAT,10.33,Minnesota,MN,Hubbard County
27,59,2017,dist_MAT,7,Minnesota,MN,Isanti County
27,61,2017,dist_MAT,44.18,Minnesota,MN,Itasca County
27,63,2017,dist_MAT,45.2,Minnesota,MN,Jackson County
27,65,2017,dist_MAT,6,Minnesota,MN,Kanabec County
27,67,2017,dist_MAT,34.36,Minnesota,MN,Kandiyohi County
27,69,2017,dist_MAT,55.33,Minnesota,MN,Kittson County
27,71,2017,dist_MAT,76.36,Minnesota,MN,Koochiching County
27,73,2017,dist_MAT,29.6,Minnesota,MN,Lac qui Parle County
27,75,2017,dist_MAT,43.17,Minnesota,MN,Lake County
27,77,2017,dist_MAT,103,Minnesota,MN,Lake of the Woods County
27,79,2017,dist_MAT,25.25,Minnesota,MN,Le Sueur County
27,81,2017,dist_MAT,25.6,Minnesota,MN,Lincoln County
27,83,2017,dist_MAT,22.4,Minnesota,MN,Lyon County
27,85,2017,dist_MAT,19.62,Minnesota,MN,McLeod County
27,87,2017,dist_MAT,6.2,Minnesota,MN,Mahnomen County
27,89,2017,dist_MAT,35.91,Minnesota,MN,Marshall County
27,91,2017,dist_MAT,31,Minnesota,MN,Martin County
27,93,2017,dist_MAT,26,Minnesota,MN,Meeker County
27,95,2017,dist_MAT,17.25,Minnesota,MN,Mille Lacs County
27,97,2017,dist_MAT,22.7,Minnesota,MN,Morrison County
27,99,2017,dist_MAT,21.43,Minnesota,MN,Mower County
27,101,2017,dist_MAT,18.62,Minnesota,MN,Murray County
27,103,2017,dist_MAT,12.8,Minnesota,MN,Nicollet County
27,105,2017,dist_MAT,30.36,Minnesota,MN,Nobles County
27,107,2017,dist_MAT,24.22,Minnesota,MN,Norman County
27,109,2017,dist_MAT,3.8,Minnesota,MN,Olmsted County
27,111,2017,dist_MAT,44.74,Minnesota,MN,Otter Tail County
27,113,2017,dist_MAT,41.67,Minnesota,MN,Pennington County
27,115,2017,dist_MAT,18.18,Minnesota,MN,Pine County
27,117,2017,dist_MAT,11.12,Minnesota,MN,Pipestone County
27,119,2017,dist_MAT,22.87,Minnesota,MN,Polk County
27,121,2017,dist_MAT,55,Minnesota,MN,Pope County
27,123,2017,dist_MAT,1.25,Minnesota,MN,Ramsey County
27,125,2017,dist_MAT,37,Minnesota,MN,Red Lake County
27,127,2017,dist_MAT,29.07,Minnesota,MN,Redwood County
27,129,2017,dist_MAT,25.6,Minnesota,MN,Renville County
27,131,2017,dist_MAT,18.5,Minnesota,MN,Rice County
27,133,2017,dist_MAT,21.62,Minnesota,MN,Rock County
27,135,2017,dist_MAT,77,Minnesota,MN,Roseau County
27,137,2017,dist_MAT,39.04,Minnesota,MN,St. Louis County
27,139,2017,dist_MAT,11.62,Minnesota,MN,Scott County
27,141,2017,dist_MAT,8.67,Minnesota,MN,Sherburne County
27,143,2017,dist_MAT,21.43,Minnesota,MN,Sibley County
27,145,2017,dist_MAT,19.15,Minnesota,MN,Stearns County
27,147,2017,dist_MAT,8,Minnesota,MN,Steele County
27,149,2017,dist_MAT,56.4,Minnesota,MN,Stevens County
27,151,2017,dist_MAT,35.43,Minnesota,MN,Swift County
27,153,2017,dist_MAT,34.82,Minnesota,MN,Todd County
27,155,2017,dist_MAT,58.75,Minnesota,MN,Traverse County
27,157,2017,dist_MAT,16.33,Minnesota,MN,Wabasha County
27,159,2017,dist_MAT,28.75,Minnesota,MN,Wadena County
27,161,2017,dist_MAT,19.75,Minnesota,MN,Waseca County
27,163,2017,dist_MAT,4.82,Minnesota,MN,Washington County
27,165,2017,dist_MAT,21.43,Minnesota,MN,Watonwan County
27,167,2017,dist_MAT,38.71,Minnesota,MN,Wilkin County
27,169,2017,dist_MAT,21.75,Minnesota,MN,Winona County
27,171,2017,dist_MAT,6.93,Minnesota,MN,Wright County
27,173,2017,dist_MAT,16,Minnesota,MN,Yellow Medicine County
28,1,2017,dist_MAT,56,Mississippi,MS,Adams County
28,3,2017,dist_MAT,6.67,Mississippi,MS,Alcorn County
28,5,2017,dist_MAT,45.33,Mississippi,MS,Amite County
28,7,2017,dist_MAT,44,Mississippi,MS,Attala County
28,9,2017,dist_MAT,29.25,Mississippi,MS,Benton County
28,11,2017,dist_MAT,32.67,Mississippi,MS,Bolivar County
28,13,2017,dist_MAT,27,Mississippi,MS,Calhoun County
28,15,2017,dist_MAT,16,Mississippi,MS,Carroll County
28,17,2017,dist_MAT,29.25,Mississippi,MS,Chickasaw County
28,19,2017,dist_MAT,42.67,Mississippi,MS,Choctaw County
28,21,2017,dist_MAT,21,Mississippi,MS,Claiborne County
28,23,2017,dist_MAT,18.75,Mississippi,MS,Clarke County
28,25,2017,dist_MAT,26.25,Mississippi,MS,Clay County
28,27,2017,dist_MAT,22.11,Mississippi,MS,Coahoma County
28,29,2017,dist_MAT,9.25,Mississippi,MS,Copiah County
28,31,2017,dist_MAT,42.33,Mississippi,MS,Covington County
28,33,2017,dist_MAT,9,Mississippi,MS,DeSoto County
28,35,2017,dist_MAT,59.25,Mississippi,MS,Forrest County
28,37,2017,dist_MAT,34,Mississippi,MS,Franklin County
28,39,2017,dist_MAT,25,Mississippi,MS,George County
28,41,2017,dist_MAT,44,Mississippi,MS,Greene County
28,43,2017,dist_MAT,26.33,Mississippi,MS,Grenada County
28,45,2017,dist_MAT,20.2,Mississippi,MS,Hancock County
28,47,2017,dist_MAT,7.91,Mississippi,MS,Harrison County
28,49,2017,dist_MAT,7.68,Mississippi,MS,Hinds County
